Order ID,Purchase Date,Product Name,Product Category,Price,Quantity,Revenue,Customer Rating,Region,Payment Method
ORD11040,04-07-2024,Smartphone X,Electronics,29401.31,3,88203.93,1.2,East,upi
ORD11132,"Jul 20, 2025",Wireless Earbuds,ELECTRONICS,42257.39,4,169029.56,3.4,NORTH,COD
ORD11102,12-03-2022,Smartphone X,Electronics,45701.79,2,91403.58,,East,Debit card
ORD10258,"Sep 26, 2022",Smartwatch Z,Electronics,36471.74,2,72943.48,5.9,south,UPI
ORD11159,21-08-2025,Smartwatch Z,Electronics,61997.19,2,123994.38,,East,COD
ORD10372,"Dec 31, 2024",Smartwatch Z,electronics,-39654.23,1,-39654.23,2.9,south,Credit Card
ORD11088,13-03-2025,Gaming Console,electronics,45391.99,1,45391.99,1.8,South,Credit Card
ORD10220,21-08-2023,Wireless Earbuds,electronics,,3,142324.95,2.6,south,cod
ORD10142,"May 13, 2022",Gaming Console,ELECTRONICS,39536.24,3,118608.72,1.4,East,cod
ORD10525,25-06-2023,Laptop Pro,Gadgets,81051.24,4,324204.96,2.5,South,Debit card
ORD11169,06-23-2022,Smartphone X,Electronics,24311.39,2,48622.78,3,NORTH,cod
ORD11009,14-02-2025,Wireless Earbuds,Electronics,62090.31,3,186270.93,3.9,south,UPI
ORD11106,"Dec 15, 2024",Smartphone X,Electronics,47804.61,1,47804.61,3.5,south,upi
ORD10724,10-02-2025,Gaming Console,electronics,62659.24,3,187977.72,3.2,East,COD
ORD10440,10-01-2025,Wireless Earbuds,Electronics,74984.04,1,74984.04,1,west,Debit card
ORD10531,17-05-2025,Smartwatch Z,Electronics,17092.03,4,68368.12,3.4,East,Debit card
ORD11116,09-10-2022,Gaming Console,ELECTRONICS,31676.16,4,126704.64,2.4,west,Credit Card
ORD10226,01-19-2024,Gaming Console,Gadgets,97486.59,4,389946.36,3.3,west,cod
ORD11022,06-15-2024,Wireless Earbuds,electronics,54278.08,1,54278.08,1.9,west,Credit Card
ORD10228,"Mar 10, 2022",Wireless Earbuds,ELECTRONICS,32487.63,2,64975.26,3.4,South,upi
ORD11261,07-08-2023,Laptop Pro,electronics,66406.88,3,199220.64,4.4,NORTH,UPI
ORD11279,27-04-2025,Laptop Pro,Electronics,3560.87,2,7121.74,6.6,NORTH,UPI
ORD10212,09-30-2023,Wireless Earbuds,electronics,-36005.49,2,-72010.98,1.6,NORTH,Debit card
ORD10079,06-23-2022,Smartphone X,ELECTRONICS,87935.86,2,175871.72,,south,COD
ORD10148,09-19-2022,Smartwatch Z,Gadgets,65413.57,1,65413.57,6.9,west,UPI
ORD10814,23-04-2023,Laptop Pro,ELECTRONICS,50872.05,3,152616.15,,NORTH,cod
ORD10894,27-09-2022,Wireless Earbuds,Gadgets,,4,184212.92,1,NORTH,Credit Card
ORD10963,"Apr 03, 2022",Wireless Earbuds,electronics,-50300.38,2,-100600.76,3.1,west,UPI
ORD10671,31-01-2023,Laptop Pro,Electronics,27795.53,two,111182.12,1,NORTH,upi
ORD11166,26-12-2025,Wireless Earbuds,ELECTRONICS,31491.51,1,31491.51,2.8,East,upi
ORD10555,18-11-2024,Smartphone X,ELECTRONICS,55579.88,3,166739.64,3.3,South,Debit card
ORD10987,25-12-2024,Smartphone X,Electronics,62398.53,2,124797.06,1,west,Credit Card
ORD10133,19-06-2023,Smartwatch Z,Electronics,66992.04,2,133984.08,3.5,South,Credit Card
ORD11093,"Aug 03, 2022",Laptop Pro,Electronics,29920.85,2,59841.7,3.4,South,upi
ORD10823,01-08-2025,Wireless Earbuds,Gadgets,34956.87,4,139827.48,3.1,East,upi
ORD10408,"Jun 12, 2022",Smartwatch Z,ELECTRONICS,46657.64,3,139972.92,1.9,west,Credit Card
ORD10999,08-10-2025,Laptop Pro,Gadgets,56636.88,3,169910.64,,South,Credit Card
ORD10507,03-28-2025,Laptop Pro,electronics,62885.36,1,62885.36,1.4,west,Debit card
ORD11165,08-04-2025,Laptop Pro,electronics,45175.38,3,135526.14,1.5,East,UPI
ORD10504,07-06-2024,Gaming Console,ELECTRONICS,-91767.49,4,-367069.96,1.5,South,COD
ORD11112,04-09-2022,Smartphone X,ELECTRONICS,84991.68,1,84991.68,3.7,East,COD
ORD10347,01-01-2023,Smartwatch Z,Gadgets,35936.47,4,143745.88,3.9,NORTH,UPI
ORD10386,05-05-2024,Gaming Console,electronics,-61107.54,two,-122215.08,4.2,west,Credit Card
ORD10000,31-03-2023,Wireless Earbuds,Electronics,59934.28,3,179802.84,4.1,South,Credit Card
ORD10360,16-09-2022,Smartphone X,ELECTRONICS,58932.79,2,117865.58,2.7,South,Debit card
ORD10828,30-08-2023,Laptop Pro,Gadgets,42017.76,1,42017.76,2.6,south,Debit card
ORD11397,04-12-2025,Smartphone X,electronics,57018.85,2,114037.7,5.4,South,Credit Card
ORD10475,"Jan 12, 2024",Smartwatch Z,electronics,31967.99,4,127871.96,1.2,East,UPI
ORD11262,13-01-2023,Gaming Console,electronics,46351.58,3,139054.74,5.9,south,UPI
ORD10057,"Dec 26, 2025",Wireless Earbuds,electronics,65462.82,1,65462.82,3.5,East,UPI
ORD10637,"Aug 23, 2024",Gaming Console,electronics,60733.06,1,60733.06,3.6,west,UPI
ORD11288,"Aug 26, 2025",Smartphone X,ELECTRONICS,55239.01,1,55239.01,3.1,East,upi
ORD11340,20-03-2025,Smartwatch Z,Electronics,17019.33,2,34038.66,1.2,East,upi
ORD10924,"Apr 24, 2023",Gaming Console,Electronics,66142.45,4,264569.8,2.2,west,COD
ORD10172,17-07-2022,Laptop Pro,electronics,93796.06,4,375184.24,,NORTH,COD
ORD10450,05-06-2025,Gaming Console,Gadgets,49927.95,2,99855.9,1.8,south,Debit card
ORD10125,15-04-2024,Smartphone X,Electronics,59242.07,2,118484.14,1.1,west,cod
ORD10950,"Sep 03, 2024",Smartphone X,electronics,42588.19,4,170352.76,3.6,south,UPI
ORD10530,07-07-2025,Smartwatch Z,ELECTRONICS,22208.55,1,22208.55,2,East,Credit Card
ORD10857,26-07-2025,Laptop Pro,Gadgets,45815.56,1,45815.56,3.7,west,Debit card
ORD10713,07-17-2024,Smartwatch Z,Electronics,35055.77,2,70111.54,5.4,South,UPI
ORD10090,19-03-2022,Gaming Console,ELECTRONICS,64202.18,2,128404.36,4.7,west,Debit card
ORD10526,"Sep 09, 2025",Laptop Pro,electronics,82840.3,2,165680.6,4,East,Credit Card
ORD10181,09-01-2023,Laptop Pro,electronics,40616.49,3,121849.47,3.4,East,Credit Card
ORD10875,04-18-2023,Smartphone X,ELECTRONICS,64958.21,1,64958.21,2.8,East,COD
ORD10978,13-04-2025,Gaming Console,electronics,60741.82,4,242967.28,4.1,west,upi
ORD10786,"Sep 10, 2025",Gaming Console,electronics,56639.61,3,169918.83,1.5,south,COD
ORD10414,29-02-2024,Gaming Console,Gadgets,,2,159805.34,2.1,south,COD
ORD10251,10-19-2023,Gaming Console,ELECTRONICS,,3,113760.9,1.3,west,cod
ORD10069,23-01-2022,Smartphone X,Electronics,45882.67,4,183530.68,5.7,East,upi
ORD10803,"Aug 02, 2023",Gaming Console,ELECTRONICS,73237.57,1,73237.57,3.4,west,cod
ORD10131,25-02-2025,Wireless Earbuds,Gadgets,54151.97,2,108303.94,1.1,south,Credit Card
ORD10300,27-11-2025,Gaming Console,ELECTRONICS,47703.12,1,47703.12,3.5,South,upi
ORD10624,04-28-2022,Smartwatch Z,Gadgets,,1,36618.55,4.2,NORTH,Credit Card
ORD10326,"Mar 28, 2024",Gaming Console,Electronics,56156.04,1,56156.04,2.6,west,UPI
ORD10958,05-26-2025,Wireless Earbuds,Electronics,15123.04,1,15123.04,3.8,East,Credit Card
ORD11098,04-10-2023,Wireless Earbuds,electronics,73798.23,4,295192.92,3.3,south,UPI
ORD10499,30-12-2024,Gaming Console,Electronics,36249.13,1,36249.13,1.5,south,Credit Card
ORD10985,02-01-2023,Smartwatch Z,electronics,24848.44,2,49696.88,2.9,South,Credit Card
ORD10832,"Sep 27, 2024",Wireless Earbuds,Gadgets,52897.35,2,105794.7,2,NORTH,upi
ORD10364,11-07-2024,Wireless Earbuds,electronics,41310.08,2,82620.16,4.5,west,Credit Card
ORD10495,10-04-2023,Laptop Pro,Electronics,74450.02,4,297800.08,4.2,west,UPI
ORD11376,04-11-2025,Smartwatch Z,ELECTRONICS,56721.42,2,113442.84,4.7,South,COD
ORD10338,16-10-2022,Wireless Earbuds,Electronics,60353.18,3,181059.54,1.4,NORTH,UPI
ORD10421,23-02-2025,Smartphone X,ELECTRONICS,69300.3,2,138600.6,4.5,NORTH,Debit card
ORD10164,04-03-2024,Wireless Earbuds,ELECTRONICS,63802.88,2,127605.76,2.7,south,cod
ORD10028,28-11-2023,Smartwatch Z,ELECTRONICS,56625.27,2,113250.54,1.4,South,Credit Card
ORD10516,19-04-2023,Wireless Earbuds,electronics,70102.85,1,70102.85,1.4,East,UPI
ORD10193,09-06-2024,Smartwatch Z,Electronics,73064.9,3,219194.7,2.6,west,UPI
ORD10942,"Aug 10, 2025",Laptop Pro,ELECTRONICS,28892.26,1,28892.26,2.9,South,Credit Card
ORD11343,12-07-2025,Smartwatch Z,Electronics,80420.12,3,241260.36,5.2,South,upi
ORD11342,"Jun 10, 2023",Gaming Console,Gadgets,59333.42,3,178000.26,2.2,South,COD
ORD10169,"Mar 15, 2024",Wireless Earbuds,ELECTRONICS,59959.97,3,179879.91,2.8,East,cod
ORD10167,02-22-2025,Smartphone X,Gadgets,69670.09,4,278680.36,3.2,south,Debit card
ORD10652,06-11-2024,Wireless Earbuds,Electronics,67209.47,3,201628.41,4.5,South,Debit card
ORD10173,"Mar 10, 2023",Wireless Earbuds,Gadgets,33834.03,4,135336.12,2.9,south,Debit card
ORD10518,03-04-2024,Smartphone X,electronics,45116.87,2,90233.74,4.7,west,upi
ORD11196,02-09-2022,Smartwatch Z,Electronics,55931.51,1,55931.51,2,west,UPI
ORD11164,15-03-2024,Laptop Pro,electronics,70304.56,2,140609.12,1.1,south,Debit card
ORD10912,22-05-2024,Laptop Pro,Gadgets,12127.71,4,48510.84,1.5,west,Debit card
ORD10491,"Sep 19, 2025",Gaming Console,electronics,-55083.48,1,-55083.48,2,south,cod
ORD10073,06-23-2023,Laptop Pro,Electronics,54645.07,4,218580.28,3.4,South,Credit Card
ORD11234,"Dec 05, 2024",Smartphone X,electronics,59997.28,4,239989.12,2.5,west,Debit card
ORD10587,04-08-2025,Wireless Earbuds,Gadgets,-60159.83,2,-120319.66,3.4,south,Debit card
ORD10750,"Jun 30, 2023",Smartwatch Z,Gadgets,44689.06,4,178756.24,3,NORTH,cod
ORD10657,14-01-2023,Laptop Pro,ELECTRONICS,73469.48,2,146938.96,4.9,south,Credit Card
ORD10842,10-20-2023,Wireless Earbuds,Gadgets,103562.2,2,207124.4,4.6,west,cod
ORD10234,07-06-2023,Smartphone X,electronics,-55.19,two,-220.76,5,west,upi
ORD10732,"Aug 12, 2022",Smartwatch Z,Electronics,35784.8,4,143139.2,1.4,East,Debit card
ORD10214,"Aug 13, 2022",Laptop Pro,electronics,67027.09,1,67027.09,3.4,NORTH,UPI
ORD10162,21-01-2025,Smartwatch Z,electronics,56454.37,1,56454.37,3.7,East,upi
ORD10132,31-05-2024,Wireless Earbuds,Electronics,38212.7,4,152850.8,3.8,south,UPI
ORD11089,"Sep 20, 2022",Gaming Console,Gadgets,31515.34,4,126061.36,2.7,south,Credit Card
ORD10222,21-03-2022,Smartphone X,Gadgets,46261.9,1,46261.9,4.4,East,Credit Card
ORD11209,09-07-2025,Smartphone X,Gadgets,72101.21,1,72101.21,3.8,west,upi
ORD10934,17-01-2022,Smartphone X,Gadgets,64573.7,4,258294.8,3.3,East,Debit card
ORD10185,30-12-2023,Gaming Console,Electronics,38012.5,4,152050,4.3,south,cod
ORD10041,"Nov 21, 2023",Wireless Earbuds,ELECTRONICS,56575.02,4,226300.08,4.6,west,Debit card
ORD10692,01-17-2025,Gaming Console,electronics,29516.26,4,118065.04,3,South,UPI
ORD10108,01-04-2022,Smartphone X,electronics,9497.15,1,9497.15,2.6,NORTH,UPI
ORD10038,06-08-2025,Wireless Earbuds,Gadgets,34214.83,4,136859.32,3.4,South,cod
ORD10568,"Nov 26, 2023",Laptop Pro,Electronics,34819.19,1,34819.19,1.3,south,UPI
ORD10964,29-12-2025,Smartwatch Z,Electronics,26383.74,4,105534.96,2.1,west,upi
ORD11286,10-10-2025,Smartwatch Z,electronics,15922.57,4,63690.28,2.7,south,COD
ORD10239,10-03-2024,Wireless Earbuds,ELECTRONICS,82392.24,1,82392.24,5.7,NORTH,Credit Card
ORD10483,10-04-2022,Wireless Earbuds,electronics,44170.2,2,88340.4,4.5,NORTH,upi
ORD10468,"Jan 12, 2025",Laptop Pro,ELECTRONICS,49512.91,2,99025.82,1.1,NORTH,COD
ORD10890,08-08-2024,Smartwatch Z,ELECTRONICS,-7286.52,2,-14573.04,3.9,East,Credit Card
ORD10947,03-08-2025,Wireless Earbuds,electronics,45810.95,1,45810.95,1.2,East,COD
ORD10024,27-09-2024,Smartphone X,Gadgets,36461.56,4,145846.24,1.1,East,Debit card
ORD10979,06-01-2024,Wireless Earbuds,Gadgets,51032.53,1,51032.53,1.9,NORTH,Debit card
ORD11091,"Sep 12, 2023",Smartphone X,Gadgets,16775.14,2,33550.28,2.9,NORTH,cod
ORD10068,"Feb 07, 2023",Wireless Earbuds,ELECTRONICS,43510.18,4,174040.72,3.2,South,Debit card
ORD10884,11-10-2025,Laptop Pro,Gadgets,42764.74,1,42764.74,3.7,East,UPI
ORD11246,18-12-2022,Gaming Console,Gadgets,69051.97,2,138103.94,1.2,west,upi
ORD10366,"Jul 28, 2022",Gaming Console,electronics,44779.45,3,134338.35,4.2,East,COD
ORD10505,"Feb 21, 2025",Smartphone X,electronics,47208.21,2,94416.42,2.2,NORTH,COD
ORD10850,18-03-2022,Gaming Console,Electronics,13286.85,1,13286.85,1.1,South,cod
ORD10705,"Nov 02, 2024",Wireless Earbuds,ELECTRONICS,85445.03,4,341780.12,4.1,East,cod
ORD10383,04-03-2024,Smartwatch Z,Gadgets,57648.19,4,230592.76,4.8,NORTH,COD
ORD10734,05-05-2025,Gaming Console,electronics,37080.72,4,148322.88,3.2,East,upi
ORD10717,"Feb 18, 2025",Laptop Pro,Electronics,51746.62,1,51746.62,1.2,South,Debit card
ORD11317,16-06-2023,Smartphone X,Electronics,45626.91,4,182507.64,1.9,East,Credit Card
ORD10454,"Nov 22, 2022",Smartwatch Z,electronics,29967.6,3,89902.8,1.8,South,COD
ORD10264,07-28-2022,Laptop Pro,Gadgets,69318.44,4,277273.76,5,south,Credit Card
ORD10075,11-30-2025,Wireless Earbuds,electronics,25662.9,1,25662.9,6.5,west,COD
ORD10914,27-07-2024,Smartphone X,electronics,46415.79,2,92831.58,3.8,NORTH,cod
ORD10232,15-08-2023,Laptop Pro,Gadgets,,two,110961.45,1.4,west,upi
ORD10444,04-15-2022,Smartphone X,electronics,-18171.91,4,-72687.64,2.7,south,cod
ORD10395,09-12-2022,Smartphone X,ELECTRONICS,71672.19,2,143344.38,2.6,NORTH,Credit Card
ORD10611,08-07-2023,Smartwatch Z,Gadgets,68248.7,2,136497.4,2.7,NORTH,cod
ORD10176,08-08-2024,Smartphone X,Electronics,56835.12,1,56835.12,2.6,East,cod
ORD10018,07-03-2022,Laptop Pro,electronics,54372.77,4,217491.08,2.3,East,Credit Card
ORD11292,"Dec 22, 2022",Laptop Pro,electronics,24169.49,2,48338.98,,South,COD
ORD11041,"Nov 30, 2022",Smartwatch Z,Electronics,35019.37,two,140077.48,4.9,NORTH,upi
ORD10341,"Jul 08, 2023",Laptop Pro,ELECTRONICS,34031.22,3,102093.66,2.2,South,upi
ORD11024,"Nov 04, 2022",Gaming Console,electronics,89528.81,3,268586.43,2.3,NORTH,upi
ORD10879,09-02-2025,Wireless Earbuds,Gadgets,89166.95,3,267500.85,2.6,South,cod
ORD10595,21-12-2024,Wireless Earbuds,Electronics,76261.37,2,152522.74,4.3,NORTH,Debit card
ORD10061,"Jan 22, 2022",Wireless Earbuds,ELECTRONICS,67471.79,3,202415.37,1.9,South,cod
ORD11242,"Sep 07, 2022",Smartwatch Z,Electronics,,1,72258.93,1.3,South,Debit card
ORD10272,07-28-2022,Smartwatch Z,ELECTRONICS,69277.01,3,207831.03,3.4,NORTH,upi
ORD11191,03-30-2023,Wireless Earbuds,Electronics,80260.19,1,80260.19,3.3,south,Debit card
ORD10872,11-14-2025,Laptop Pro,ELECTRONICS,28731.96,3,86195.88,1.7,NORTH,cod
ORD11105,"Jun 17, 2024",Smartwatch Z,Gadgets,49130.46,1,49130.46,2.8,south,upi
ORD11388,02-11-2023,Smartwatch Z,ELECTRONICS,46689.44,4,186757.76,3.2,west,COD
ORD10278,07-07-2022,Smartwatch Z,electronics,,3,296745.12,3.9,south,COD
ORD11226,29-07-2025,Smartwatch Z,Gadgets,13759.22,4,55036.88,2.2,NORTH,UPI
ORD10694,"Dec 15, 2025",Smartwatch Z,Electronics,72948.19,3,218844.57,4,south,Debit card
ORD10368,12-05-2024,Wireless Earbuds,ELECTRONICS,70636.89,4,282547.56,2.7,NORTH,Debit card
ORD11362,27-07-2023,Smartphone X,ELECTRONICS,15113.39,two,15113.39,2,south,upi
ORD10036,24-03-2022,Laptop Pro,Electronics,51835.22,2,103670.44,1.6,NORTH,upi
ORD10735,24-11-2025,Smartwatch Z,Gadgets,34016.16,4,136064.64,4,East,COD
ORD11314,24-12-2023,Smartwatch Z,ELECTRONICS,60165.37,3,180496.11,3.5,south,upi
ORD10662,15-11-2025,Laptop Pro,Electronics,12016.47,3,36049.41,1.6,NORTH,Debit card
ORD11301,"Apr 07, 2022",Smartphone X,ELECTRONICS,36463.42,3,109390.26,2.1,west,upi
ORD11333,13-07-2024,Wireless Earbuds,Gadgets,70767.55,3,212302.65,2.2,NORTH,Debit card
ORD10998,03-06-2025,Smartphone X,ELECTRONICS,50959.23,3,152877.69,6.8,South,cod
ORD11074,"Jan 21, 2024",Wireless Earbuds,Gadgets,37012.17,4,148048.68,4.7,south,upi
ORD10977,"Nov 10, 2025",Wireless Earbuds,ELECTRONICS,-83229.4,4,-332917.6,,west,upi
ORD10547,07-23-2022,Smartwatch Z,Gadgets,77282.81,3,231848.43,4.8,East,upi
ORD11007,12-09-2023,Laptop Pro,Gadgets,-25937.35,4,-103749.4,1,south,COD
ORD11176,08-11-2022,Wireless Earbuds,electronics,8283.68,1,8283.68,3.1,south,UPI
ORD10688,"Jul 03, 2023",Laptop Pro,electronics,27166.22,3,81498.66,3.9,west,upi
ORD10738,03-03-2023,Gaming Console,Gadgets,44163.77,2,88327.54,4,west,Debit card
ORD10191,01-11-2024,Smartwatch Z,Gadgets,35030.27,3,105090.81,3.1,south,COD
ORD10919,"Apr 26, 2024",Laptop Pro,Gadgets,9922.75,2,19845.5,4.9,south,COD
ORD10456,11-10-2024,Gaming Console,Electronics,40130.74,1,40130.74,4.8,NORTH,COD
ORD10868,04-22-2024,Smartwatch Z,Electronics,47853.96,1,47853.96,4.9,west,upi
ORD10393,"Jul 27, 2023",Gaming Console,Electronics,42245.97,2,84491.94,4.4,NORTH,Credit Card
ORD10675,21-10-2025,Wireless Earbuds,ELECTRONICS,33593.12,2,67186.24,2.5,East,upi
ORD10760,"Aug 10, 2023",Smartwatch Z,ELECTRONICS,53887.69,1,53887.69,2.3,South,Credit Card
ORD11334,20-12-2022,Smartwatch Z,Electronics,37920.39,3,113761.17,4.4,south,cod
ORD10575,17-08-2022,Gaming Console,electronics,51520.11,3,154560.33,1.8,NORTH,cod
ORD10728,26-11-2022,Smartphone X,electronics,48347.04,1,48347.04,2.7,South,COD
ORD10412,28-03-2022,Smartwatch Z,Electronics,53821.98,1,53821.98,,NORTH,COD
ORD10825,18-06-2022,Gaming Console,electronics,46390.2,1,46390.2,3.5,west,Debit card
ORD10616,24-09-2023,Smartphone X,electronics,39075.11,3,117225.33,3.5,south,Debit card
ORD10114,09-05-2023,Gaming Console,electronics,57545.93,2,115091.86,3.9,South,upi
ORD10417,"Feb 11, 2023",Smartphone X,Electronics,21170.12,2,42340.24,4.7,South,COD
ORD10479,03-01-2025,Gaming Console,ELECTRONICS,-38544.63,1,-38544.63,1.8,west,UPI
ORD10969,13-12-2024,Laptop Pro,ELECTRONICS,80980.4,4,323921.6,1,NORTH,Debit card
ORD10604,11-11-2024,Wireless Earbuds,electronics,80615.02,3,241845.06,2.5,south,UPI
ORD10367,08-28-2024,Gaming Console,ELECTRONICS,52699.69,4,210798.76,4.2,South,upi
ORD10089,07-21-2023,Gaming Console,electronics,65541,1,65541,5.4,South,upi
ORD10848,08-08-2025,Smartwatch Z,Electronics,55773.87,3,167321.61,4,NORTH,UPI
ORD10867,24-06-2023,Smartphone X,ELECTRONICS,54579.65,2,109159.3,4.3,South,COD
ORD10380,26-07-2023,Smartwatch Z,electronics,46685.54,4,186742.16,4.5,East,cod
ORD10753,05-07-2023,Wireless Earbuds,Electronics,58471.98,2,116943.96,1.3,south,cod
ORD10498,29-11-2023,Smartphone X,Electronics,50967.7,4,203870.8,1.2,South,UPI
ORD10011,20-07-2022,Wireless Earbuds,ELECTRONICS,57884.66,3,173653.98,1.7,west,upi
ORD10396,20-06-2023,Wireless Earbuds,Electronics,22413.62,1,22413.62,1.2,East,Credit Card
ORD10284,"Jun 16, 2022",Laptop Pro,ELECTRONICS,48195.45,2,96390.9,1.9,NORTH,Credit Card
ORD10690,08-13-2022,Wireless Earbuds,ELECTRONICS,59601.19,3,178803.57,4.1,South,Credit Card
ORD11212,"Dec 05, 2024",Gaming Console,Gadgets,64252.57,2,128505.14,4.1,NORTH,UPI
ORD11385,26-07-2022,Smartwatch Z,electronics,58552.35,3,175657.05,2,South,Credit Card
ORD10689,02-03-2023,Smartphone X,Electronics,46126.81,1,46126.81,1.4,South,Debit card
ORD10851,04-24-2023,Smartwatch Z,Gadgets,-73424.92,4,-293699.68,3.8,south,UPI
ORD10159,"Oct 03, 2023",Smartwatch Z,ELECTRONICS,77202.23,3,231606.69,2.7,East,UPI
ORD10895,08-12-2023,Gaming Console,Gadgets,46974.53,1,46974.53,4.4,NORTH,upi
ORD11173,"Jul 27, 2023",Wireless Earbuds,ELECTRONICS,69169.53,4,276678.12,1,East,cod
ORD10257,31-10-2025,Wireless Earbuds,Electronics,43479.53,4,173918.12,2.8,East,Debit card
ORD10335,14-09-2023,Laptop Pro,ELECTRONICS,69653.82,1,69653.82,1.7,East,Credit Card
ORD11389,21-09-2022,Wireless Earbuds,electronics,36412.31,4,145649.24,4.3,west,COD
ORD11039,24-06-2022,Wireless Earbuds,ELECTRONICS,-1167.37,3,-3502.11,2.2,East,Credit Card
ORD10515,"Jun 26, 2022",Smartphone X,electronics,55932.57,3,167797.71,4.9,south,upi
ORD11015,04-27-2022,Smartwatch Z,Gadgets,17934.79,3,53804.37,4.8,west,cod
ORD10768,01-25-2024,Smartphone X,Electronics,42164.84,3,126494.52,1.8,south,upi
ORD11298,27-02-2023,Gaming Console,ELECTRONICS,73594.5,3,220783.5,2.4,East,Debit card
ORD10761,12-09-2022,Smartwatch Z,Gadgets,42936.67,1,42936.67,4.3,NORTH,cod
ORD11087,"Nov 19, 2025",Laptop Pro,Gadgets,16630.97,2,33261.94,3.1,NORTH,upi
ORD10521,07-21-2023,Smartwatch Z,electronics,62707.94,1,62707.94,1.5,west,Credit Card
ORD10022,27-01-2023,Laptop Pro,ELECTRONICS,23066.44,4,92265.76,2.1,west,Credit Card
ORD10356,26-04-2022,Gaming Console,Electronics,19468.96,two,38937.92,1.2,west,Credit Card
ORD11253,03-14-2022,Smartphone X,Gadgets,45910.58,4,183642.32,2.4,South,UPI
ORD10340,05-13-2024,Smartphone X,Gadgets,19519.7,4,78078.8,4.7,East,COD
ORD10431,"Aug 12, 2024",Gaming Console,Electronics,48016.48,4,192065.92,2.6,west,UPI
ORD10473,08-12-2022,Wireless Earbuds,ELECTRONICS,16628.32,2,33256.64,4,South,COD
ORD10217,04-24-2022,Smartwatch Z,ELECTRONICS,3961.58,2,7923.16,2.9,NORTH,Credit Card
ORD10911,02-16-2022,Laptop Pro,electronics,47304.63,1,47304.63,4.8,south,UPI
ORD11187,02-07-2024,Gaming Console,Electronics,37647.82,3,112943.46,3.6,South,Credit Card
ORD11011,"Dec 02, 2023",Smartwatch Z,Electronics,32541.41,4,130165.64,3.6,South,cod
ORD11009,14-02-2025,Wireless Earbuds,Electronics,62090.31,3,186270.93,3.9,south,UPI
ORD10093,05-07-2022,Wireless Earbuds,Gadgets,27140.59,4,108562.36,3.8,south,upi
ORD11008,"Jul 08, 2025",Smartphone X,Gadgets,24991.85,4,99967.4,1.7,west,Debit card
ORD11070,11-22-2024,Smartwatch Z,electronics,45241.13,4,180964.52,3.9,East,Credit Card
ORD10696,06-03-2023,Laptop Pro,ELECTRONICS,40223.01,2,80446.02,1.7,west,UPI
ORD10996,01-13-2022,Wireless Earbuds,Gadgets,41415.11,2,82830.22,1.4,south,upi
ORD10153,01-10-2022,Laptop Pro,Gadgets,38725.51,2,77451.02,1.3,South,Debit card
ORD11281,05-10-2022,Smartphone X,ELECTRONICS,66117.8,1,66117.8,5,west,upi
ORD10043,"Oct 20, 2025",Wireless Earbuds,electronics,53511.07,2,107022.14,1.4,west,upi
ORD10789,"Jan 29, 2024",Wireless Earbuds,electronics,56339.59,1,56339.59,4.9,South,upi
ORD10580,26-07-2023,Laptop Pro,ELECTRONICS,51459.94,1,51459.94,3.7,NORTH,cod
ORD10703,07-26-2024,Gaming Console,electronics,77810,2,155620,1.3,East,cod
ORD11240,"Jul 07, 2022",Laptop Pro,electronics,28821.85,3,86465.55,4.7,NORTH,UPI
ORD10487,01-08-2022,Gaming Console,ELECTRONICS,,1,48263.1,2.3,East,UPI
ORD10559,"May 12, 2022",Wireless Earbuds,ELECTRONICS,47059.96,3,141179.88,1.9,west,upi
ORD10801,"May 13, 2024",Laptop Pro,electronics,37013.37,3,111040.11,5,South,UPI
ORD10512,29-08-2025,Gaming Console,ELECTRONICS,72110.52,3,216331.56,4.8,South,Debit card
ORD10633,"Jun 16, 2022",Smartphone X,Gadgets,53693.61,1,53693.61,4.8,NORTH,cod
ORD10265,04-15-2022,Smartphone X,Electronics,51641.1,1,51641.1,2.2,South,COD
ORD11319,15-11-2024,Gaming Console,electronics,32130.14,4,128520.56,2.5,South,cod
ORD10790,"Sep 30, 2022",Smartwatch Z,electronics,31291.23,3,93873.69,3.1,NORTH,cod
ORD10116,17-10-2023,Smartwatch Z,Electronics,75338.22,1,75338.22,2.4,west,Credit Card
ORD10740,11-21-2024,Gaming Console,ELECTRONICS,48779.13,4,195116.52,5.8,South,Credit Card
ORD11081,12-26-2024,Gaming Console,electronics,15852.84,3,47558.52,1.2,South,COD
ORD10830,10-12-2022,Wireless Earbuds,electronics,55342.53,4,221370.12,3.7,East,Debit card
ORD10119,02-04-2024,Gaming Console,Electronics,87440.11,1,87440.11,2.9,west,UPI
ORD10656,25-06-2023,Gaming Console,Electronics,63257.63,3,189772.89,2.3,East,UPI
ORD10635,11-10-2022,Gaming Console,electronics,75976.23,4,303904.92,4.1,west,COD
ORD10369,19-12-2022,Smartphone X,Electronics,20288.79,4,81155.16,1.9,west,COD
ORD10268,29-01-2023,Smartwatch Z,Gadgets,43049.47,2,86098.94,3.1,south,upi
ORD10655,05-01-2025,Smartphone X,Electronics,33727.09,2,67454.18,3.9,west,cod
ORD10935,25-06-2023,Smartphone X,Electronics,40236.06,2,80472.12,4.6,East,cod
ORD10822,"Nov 10, 2023",Gaming Console,Electronics,43815.82,1,43815.82,2.8,south,Debit card
ORD10866,"May 08, 2025",Smartphone X,Gadgets,48131.32,3,144393.96,2.8,South,COD
